,country,date,daily_vaccinations,vaccines
1426,United States,12/24/2020,191001.00,"Moderna, Pfizer/BioNTech"
1427,United States,12/25/2020,215238.00,"Moderna, Pfizer/BioNTech"
1428,United States,12/26/2020,231396.00,"Moderna, Pfizer/BioNTech"
1429,United States,12/27/2020,211379.00,"Moderna, Pfizer/BioNTech"
1430,United States,12/28/2020,216147.00,"Moderna, Pfizer/BioNTech"
1431,United States,12/29/2020,235685.00,"Moderna, Pfizer/BioNTech"
1432,United States,12/30/2020,255223.00,"Moderna, Pfizer/BioNTech"
1433,United States,12/31/2020,278776.00,"Moderna, Pfizer/BioNTech"
1434,United States,1/1/2021,302329.00,"Moderna, Pfizer/BioNTech"
1435,United States,1/2/2021,325882.00,"Moderna, Pfizer/BioNTech"
1436,United States,1/3/2021,336949.00,"Moderna, Pfizer/BioNTech"
1437,United States,1/4/2021,348017.00,"Moderna, Pfizer/BioNTech"
1438,United States,1/5/2021,339372.00,"Moderna, Pfizer/BioNTech"
1439,United States,1/6/2021,358887.00,"Moderna, Pfizer/BioNTech"
1440,United States,1/7/2021,378253.00,"Moderna, Pfizer/BioNTech"
1441,United States,1/8/2021,419933.00,"Moderna, Pfizer/BioNTech"
1442,United States,1/9/2021,461263.00,"Moderna, Pfizer/BioNTech"
1443,United States,1/10/2021,546636.00,"Moderna, Pfizer/BioNTech"
1444,United States,1/11/2021,632009.00,"Moderna, Pfizer/BioNTech"
1445,United States,1/12/2021,641524.00,"Moderna, Pfizer/BioNTech"
1446,United States,1/13/2021,710238.00,"Moderna, Pfizer/BioNTech"
1447,United States,1/14/2021,747082.00,"Moderna, Pfizer/BioNTech"
1448,United States,1/15/2021,798707.00,"Moderna, Pfizer/BioNTech"
1449,United States,1/16/2021,811670.00,"Moderna, Pfizer/BioNTech"
1450,United States,1/17/2021,824632.00,"Moderna, Pfizer/BioNTech"
1451,United States,1/18/2021,837595.00,"Moderna, Pfizer/BioNTech"
1452,United States,1/19/2021,911493.00,"Moderna, Pfizer/BioNTech"
1453,United States,1/20/2021,892403.00,"Moderna, Pfizer/BioNTech"
1454,United States,1/21/2021,913912.00,"Moderna, Pfizer/BioNTech"
1455,United States,1/22/2021,975540.00,"Moderna, Pfizer/BioNTech"
1456,United States,1/23/2021,1057387.00,"Moderna, Pfizer/BioNTech"
1457,United States,1/24/2021,1122182.00,"Moderna, Pfizer/BioNTech"
1458,United States,1/25/2021,1126251.00,"Moderna, Pfizer/BioNTech"
1459,Wales,12/13/2020,1763.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1460,Wales,12/14/2020,2198.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1461,Wales,12/15/2020,2198.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1462,Wales,12/16/2020,2198.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1463,Wales,12/17/2020,2198.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1464,Wales,12/18/2020,2198.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1465,Wales,12/19/2020,2198.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1466,Wales,12/20/2020,2198.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1467,Wales,12/21/2020,2136.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1468,Wales,12/22/2020,2074.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1469,Wales,12/23/2020,2012.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1470,Wales,12/24/2020,1950.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1471,Wales,12/25/2020,1887.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1472,Wales,12/26/2020,1825.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1473,Wales,12/27/2020,1763.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1474,Wales,12/28/2020,1796.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1475,Wales,12/29/2020,1830.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1476,Wales,12/30/2020,1863.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1477,Wales,12/31/2020,1896.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1478,Wales,1/1/2021,1929.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1479,Wales,1/2/2021,1962.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1480,Wales,1/3/2021,1995.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1481,Wales,1/4/2021,2450.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1482,Wales,1/5/2021,2904.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1483,Wales,1/6/2021,3359.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1484,Wales,1/7/2021,3814.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1485,Wales,1/8/2021,4268.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1486,Wales,1/9/2021,4723.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1487,Wales,1/10/2021,5177.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1488,Wales,1/11/2021,5183.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1489,Wales,1/12/2021,5893.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1490,Wales,1/13/2021,6812.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1491,Wales,1/14/2021,7988.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1492,Wales,1/15/2021,8460.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1493,Wales,1/16/2021,8931.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1494,Wales,1/17/2021,9403.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1495,Wales,1/18/2021,10123.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1496,Wales,1/19/2021,10672.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1497,Wales,1/20/2021,11105.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1498,Wales,1/21/2021,12318.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1499,Wales,1/22/2021,15148.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1500,Wales,1/23/2021,17371.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
1501,Wales,1/24/2021,17063.00,"Oxford/AstraZeneca, Pfizer/BioNTech"
